Provincia,Localidad,Hospital / Unidad Docente,Especialidad,Plazas Ofertadas,Latitud,Longitud
MURCIA,LORCA,UDM PEDIATRÍA DE LA REGIÓN DE MURCIA. H. UNIVERSITARIO RAFAEL MÉNDEZ DE LORCA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,37.6711989,-1.6988592
MURCIA,MURCIA,UDM SALUD MENTAL DE LA REGIÓN DE MURCIA. H. GENERAL UNIVERSITARIO REINA SOFÍA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD MENTAL REGIÓN DE MURCIA. H. GENERAL UNIVERSITARIO J.M.ª MORALES MESEGUER DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD MENTAL REGIÓN DE MURCIA. H. CLINICO UNIVERSITARIO VIRGEN DE LA ARRIXACA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,37.9923795,-1.1305431
MURCIA,MURCIA,UDM AFYC VEGA MEDIA Y ALTA DEL SEGURA Y ALTIPLANO DE MURCIA. H.G.U. MORALES MESEGUER DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,10,37.9923795,-1.1305431
MURCIA,MURCIA,UDM AFYC MURCIA ESTE - MURCIA OESTE. H. CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,10,37.9923795,-1.1305431
MURCIA,MURCIA,UDM AFYC MURCIA ESTE - MURCIA OESTE. H. GENERAL UNIVERSITARIO REINA SOFÍA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,8,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD LABORAL DE LA REGIÓN DE MURCIA. H. CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD LABORAL DE LA REGIÓN DE MURCIA. H. GENERAL UNIVERSITARIO MORALES MESEGUER DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD LABORAL DE LA REGIÓN DE MURCIA. H. GENERAL UNIVERSITARIO REINA SOFÍA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,37.9923795,-1.1305431
MURCIA,MURCIA,UDM SALUD LABORAL QUIRÓNPREVENCIÓN MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,37.9923795,-1.1305431
MURCIA,MURCIA,UDM OBSTETRICIA Y GINECOLOGÍA DE LA REGIÓN DE MURCIA. MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,10,37.9923795,-1.1305431
MURCIA,MURCIA,UDM PEDIATRÍA DE LA REGIÓN DE MURCIA. H. CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA DE MURCIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,12,37.9923795,-1.1305431
MURCIA,SAN JAVIER,UDM DE OBSTETRICIA Y GINECOLOGÍA DE LA REGIÓN DE MURCIA. SAN JAVIER. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,37.8059567,-0.8345537
MURCIA,YECLA,UDM AFYC VEGA MEDIA Y ALTA DEL SEGURA Y ALTIPLANO DE MURCIA. H.COMARCAL VIRGEN DEL CASTILLO DE YECLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,38.6135956,-1.1157882
NAVARRA,PAMPLONA / IRUÑA,UDM SALUD MENTAL DE NAVARRA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,5,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UDM AFYC DE LA GERENCIA DE ATENCIÓN PRIMARIA DE NAVARRA. ZONA PAMPLONA-ESTELLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,10,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UDM SALUD LABORAL DE NAVARRA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,3,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UD ENFOBG CLÍNICA UNIVERSIDAD DE NAVARRA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UDM OBSTETRICIA Y GINECOLOGÍA DEL H.UNIVERSITARIO DE NAVARRA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UDM PEDIATRÍA DEL H. UNIVERSITARIO DE NAVARRA. PLAZAS ELEGIBLES PLAZAS ESPECIALIDAD ACREDITADAS MED. FAR. ENF. BIO. QUI. FIS. PSI. ENFERMERÍA PEDIÁTRICA. 3 3,Enfermería Pediátrica.,3,42.8181992,-1.6440089
NAVARRA,PAMPLONA / IRUÑA,UDM GERIATRÍA H. UNIVERSITARIO DE NAVARRA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,42.8181992,-1.6440089
NAVARRA,TUDELA,UDM AFYC DE LA GERENCIA DE ATENCIÓN PRIMARIA DE NAVARRA. ZONA TUDELA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,42.063972,-1.6053391
ÁLAVA/ARABA,VITORIA - GASTEIZ,UDM AFYC DE ARABA. H.UNIVERSITARIO ARABA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,6,42.8465088,-2.6724025
ÁLAVA/ARABA,VITORIA - GASTEIZ,UDM SALUD LABORAL DE EUSKADI. H. UNIVERSITARIO ARABA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,42.8465088,-2.6724025
ÁLAVA/ARABA,VITORIA - GASTEIZ,UD ENFOBG SERVICIO VASCO DE SALUD. H.UNIVERSITARIO ARABA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,42.8465088,-2.6724025
ÁLAVA/ARABA,VITORIA - GASTEIZ,UDM SALUD MENTAL DEL H. UNIVERSITARIO DE ARABA. PLAZAS ELEGIBLES PLAZAS ESPECIALIDAD ACREDITADAS MED. FAR. ENF. BIO. QUI. FIS. PSI. ENFERMERÍA DE SALUD MENTAL. 11 11,Enfermería De Salud Mental.,11,42.8465088,-2.6724025
ÁLAVA/ARABA,VITORIA - GASTEIZ,UDM PEDIATRÍA DEL H. UNIVERSITARIO ARABA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,42.8465088,-2.6724025
ÁLAVA/ARABA,VITORIA - GASTEIZ,UDM AFYC DE ARABA. OSI ALTO DEBA (EN LA PROVINCIA DE GIPUZKOA). PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,42.8465088,-2.6724025
BIZKAIA,BARAKALDO,UDM SALUD LABORAL DE EUSKADI. H. UNIVERSITARIO CRUCES. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,43.2949177,-2.9887476
BIZKAIA,BARAKALDO,UDM SALUD MENTAL DEL H. UNIVERSITARIO CRUCES. PLAZAS ELEGIBLES PLAZAS ESPECIALIDAD ACREDITADAS MED. FAR. ENF. BIO. QUI. FIS. PSI. ENFERMERÍA DE SALUD MENTAL. 2 2,Enfermería De Salud Mental.,2,43.2949177,-2.9887476
BIZKAIA,BARAKALDO,UD ENFOBG SERVICIO VASCO DE SALUD. H. UNIVERSITARIO CRUCES. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,7,43.2949177,-2.9887476
BIZKAIA,BARAKALDO,UDM PEDIATRÍA DEL H. UNIVERSITARIO CRUCES. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,8,43.2949177,-2.9887476
BIZKAIA,BILBAO,UDM SALUD LABORAL DE EUSKADI. H. UNIVERSITARIO BASURTO. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM AFYC DE BIZKAIA. H. UNIVERSITARIO DE CRUCES. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM AFYC DE BIZKAIA. H. GALDAKAO-USANSOLO. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM AFYC DE BIZKAIA. H. SAN ELOY. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM AFYC DE BIZKAIA. H.UNIVERSITARIO DE BASURTO. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM AFYC DE BIZKAIA. H. URDULIZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,43.2630018,-2.9350039
BIZKAIA,BILBAO,UD ENFOBG SERVICIO VASCO DE SALUD. H. UNIVERSITARIO BASURTO. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,5,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM SALUD MENTAL DEL H. UNIVERSITARIO BASURTO. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,43.2630018,-2.9350039
BIZKAIA,BILBAO,UDM PEDIATRÍA DEL H. UNIVERSITARIO BASURTO. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,4,43.2630018,-2.9350039
BIZKAIA,GALDAKAO,UDM SALUD LABORAL DE EUSKADI. H. GALDAKAO-USANSOLO. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,43.2332639,-2.8453385
BIZKAIA,GALDAKAO,UDM SALUD MENTAL DEL H. GALDAKAO-USANSOLO. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,43.2332639,-2.8453385
BIZKAIA,ZAMUDIO,UDM RED SALUD MENTAL DE BIZKAIA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,6,43.2827605,-2.8623645
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM SALUD LABORAL DE EUSKADI. H. UNIVERSITARIO DONOSTIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM DE SALUD LABORAL DE QUIRÓN PREVENCIÓN DE EUSKADI. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,2,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM SALUD MENTAL DEL H. UNIVERSITARIO DONOSTIA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,4,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM AFYC DE GIPUZKOA. H. UNIVERSITARIO DONOSTIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,8,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM AFYC DE GIPUZKOA. OSI BIDASOA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM AFYC DE GIPUZKOA. OSI GOIERRI-ALTO UROLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM AFYC DE GIPUZKOA. OSI BAJO DEBA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UD ENFOBG SERVICIO VASCO DE SALUD. H. UNIVERSITARIO DONOSTIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,8,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM GERIATRÍA FUNDACIÓN MATIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,43.3224219,-1.9838889
GIPUZKOA,DONOSTIA - SAN SEBASTIÁN,UDM PEDIATRÍA DEL H. UNIVERSITARIO DONOSTIA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,5,43.3224219,-1.9838889
LA RIOJA,LOGROÑO,UDM SALUD MENTAL DEL SERVICIO RIOJANO DE SALUD. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,42.4661196,-2.4396676
LA RIOJA,LOGROÑO,UDM AFYC DEL SERVICIO RIOJANO DE SALUD. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,42.4661196,-2.4396676
LA RIOJA,LOGROÑO,UD ENFOBG SERVICIO RIOJANO DE SALUD. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,42.4661196,-2.4396676
LA RIOJA,LOGROÑO,UDM PEDIATRÍA HOSPITAL DE SAN PEDRO. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,42.4661196,-2.4396676
MADRID,MADRID,UDM SALUD MENTAL DEL H. CENTRAL DE LA DEFENSA GÓMEZ ULLA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. CENTRAL DE LA DEFENSA GÓMEZ ULLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.4237276,-3.6899043
MELILLA,MELILLA,UD ENFOBG DE LA CIUDAD DE MELILLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,35.2929115,-2.9507202
CEUTA,CEUTA,UDM SALUD LABORAL DEL H. UNIVERSITARIO DE CEUTA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,2,35.894422,-5.3558174
CEUTA,CEUTA,UD ENFOBG -INGESA- H. UNIVERSITARIO DE CEUTA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,35.894422,-5.3558174
CEUTA,CEUTA,UD ENFOBG -INGESA- H. UNIVERSITARIO DE CEUTA. PLAZAS ELEGIBLES PLAZAS,. Titulación De Enfermería,2,35.894422,-5.3558174
